Order_ID,Order_Date,Customer_ID,Employee_ID,City,Category,Product,Quantity,Gross_Sales,Discount,Net_Sales,Cost,Profit,Status,TAT_Hours,Delivery_Date,Month,Month_No,Quarter
ORD01175,2025-10-18,CUST0212,EMP009,Ahmedabad,Home & Kitchen,Mixer Grinder,1,297.34,0.05,282.47,240.6,41.87,Pending,14,2025-10-18 14:00:00,Oct,10,Q4
ORD01176,2025-03-04,CUST0185,EMP006,Mumbai,Beauty,Hair Dryer,3,13401.0,0.05,12730.95,7088.75,5642.2,Delayed,58,2025-03-06 10:00:00,Mar,3,Q1
ORD01177,2025-09-01,CUST0205,EMP009,Hyderabad,Home & Kitchen,Cookware Set,1,4571.93,0.25,3428.95,2974.87,454.08,Cancelled,10,2025-09-01 10:00:00,Sep,9,Q3
ORD01178,2025-01-25,CUST0216,EMP004,Ahmedabad,Beauty,Face Wash,7,24481.59,0.1,22033.43,15480.19,6553.24,Completed,36,2025-01-26 12:00:00,Jan,1,Q1
ORD01179,2025-03-31,CUST0246,EMP008,Ahmedabad,Fashion,Jeans,5,13166.15,0.05,12507.84,8582.64,3925.2,Completed,37,2025-04-01 13:00:00,Mar,3,Q1
ORD01180,2025-03-16,CUST0239,EMP009,Hyderabad,Office Supplies,File Folder,6,35054.4,0.05,33301.68,21134.13,12167.55,Cancelled,10,2025-03-16 10:00:00,Mar,3,Q1
ORD01181,2025-10-21,CUST0293,EMP004,Hyderabad,Beauty,Face Wash,5,9425.25,0.05,8953.99,4954.45,3999.54,Completed,39,2025-10-22 15:00:00,Oct,10,Q4
ORD01182,2025-07-29,CUST0008,EMP005,Kolkata,Home & Kitchen,Mixer Grinder,7,47748.54,0.0,47748.54,30591.57,17156.97,Cancelled,5,2025-07-29 05:00:00,Jul,7,Q3
ORD01183,2025-12-13,CUST0078,EMP008,Bengaluru,Home & Kitchen,Water Bottle,4,27421.44,0.0,27421.44,16071.76,11349.68,Completed,20,2025-12-13 20:00:00,Dec,12,Q4
ORD01184,2025-01-17,CUST0277,EMP010,Chennai,Fashion,Sneakers,4,14469.72,0.1,13022.75,9998.1,3024.65,Pending,7,2025-01-17 07:00:00,Jan,1,Q1
ORD01185,2025-05-08,CUST0202,EMP006,Kolkata,Home & Kitchen,Mixer Grinder,4,10070.52,0.0,10070.52,6599.16,3471.36,Completed,17,2025-05-08 17:00:00,May,5,Q2
ORD01186,2025-12-30,CUST0214,EMP007,Ahmedabad,Electronics,Wireless Mouse,5,12601.9,0.05,11971.8,9615.38,2356.42,Completed,37,2025-12-31 13:00:00,Dec,12,Q4
ORD01187,2025-09-08,CUST0094,EMP003,Pune,Office Supplies,Desk Organizer,2,8354.26,0.05,7936.55,4907.03,3029.52,Cancelled,22,2025-09-08 22:00:00,Sep,9,Q3
ORD01188,2025-06-28,CUST0075,EMP007,Bengaluru,Beauty,Shampoo,5,30792.45,0.15,26173.58,22171.05,4002.53,Completed,16,2025-06-28 16:00:00,Jun,6,Q2
ORD01189,2025-07-01,CUST0157,EMP008,Kolkata,Office Supplies,Notebook,7,22025.85,0.1,19823.26,14323.97,5499.29,Completed,36,2025-07-02 12:00:00,Jul,7,Q3
ORD01190,2025-06-01,CUST0153,EMP010,Chennai,Fashion,Sneakers,7,36707.02,0.1,33036.32,19418.32,13618.0,Completed,5,2025-06-01 05:00:00,Jun,6,Q2
ORD01191,2025-01-25,CUST0142,EMP006,Ahmedabad,Beauty,Face Wash,6,20062.5,0.1,18056.25,12319.4,5736.85,Completed,37,2025-01-26 13:00:00,Jan,1,Q1
ORD01192,2025-06-29,CUST0078,EMP010,Ahmedabad,Beauty,Moisturizer,3,8078.31,0.1,7270.48,4494.84,2775.64,Completed,32,2025-06-30 08:00:00,Jun,6,Q2
ORD01193,2025-07-17,CUST0182,EMP009,Hyderabad,Electronics,USB Hub,5,1787.9,0.0,1787.9,1101.16,686.74,Cancelled,13,2025-07-17 13:00:00,Jul,7,Q3
ORD01194,2025-12-10,CUST0195,EMP006,Chennai,Fashion,Backpack,5,913.4,0.2,730.72,524.0,206.72,Delayed,91,2025-12-13 19:00:00,Dec,12,Q4
ORD01195,2025-06-10,CUST0158,EMP009,Bengaluru,Home & Kitchen,Mixer Grinder,1,2047.18,0.0,2047.18,1579.86,467.32,Pending,19,2025-06-10 19:00:00,Jun,6,Q2
ORD01196,2025-06-26,CUST0146,EMP004,Kolkata,Electronics,Keyboard,7,24804.43,0.05,23564.21,20049.23,3514.98,Pending,12,2025-06-26 12:00:00,Jun,6,Q2
ORD01197,2025-10-12,CUST0054,EMP008,Ahmedabad,Electronics,USB Hub,1,7258.03,0.15,6169.33,4415.47,1753.86,Completed,31,2025-10-13 07:00:00,Oct,10,Q4
ORD01198,2025-03-04,CUST0277,EMP004,Hyderabad,Office Supplies,File Folder,1,6817.34,0.05,6476.47,5626.28,850.19,Completed,6,2025-03-04 06:00:00,Mar,3,Q1
ORD01199,2025-05-30,CUST0083,EMP002,Kolkata,Office Supplies,Desk Organizer,5,11904.15,0.2,9523.32,8197.1,1326.22,Delayed,94,2025-06-02 22:00:00,May,5,Q2
ORD01200,2025-06-03,CUST0156,EMP010,Bengaluru,Office Supplies,Pen Set,2,4383.82,0.1,3945.44,3296.3,649.14,Completed,13,2025-06-03 13:00:00,Jun,6,Q2
ORD01201,2025-06-05,CUST0004,EMP009,Pune,Electronics,Headphones,3,6144.42,0.2,4915.54,3514.57,1400.97,Cancelled,19,2025-06-05 19:00:00,Jun,6,Q2
ORD01202,2025-02-18,CUST0271,EMP005,Hyderabad,Home & Kitchen,Cookware Set,3,8947.89,0.15,7605.71,4536.79,3068.92,Completed,30,2025-02-19 06:00:00,Feb,2,Q1
ORD01203,2025-12-03,CUST0064,EMP004,Chennai,Beauty,Face Wash,7,30169.72,0.25,22627.29,14072.1,8555.19,Completed,34,2025-12-04 10:00:00,Dec,12,Q4
ORD01204,2025-03-25,CUST0112,EMP002,Bengaluru,Office Supplies,Desk Organizer,6,22877.28,0.2,18301.82,13977.67,4324.15,Completed,30,2025-03-26 06:00:00,Mar,3,Q1
ORD01205,2025-12-27,CUST0239,EMP001,Ahmedabad,Home & Kitchen,Storage Box,7,13808.06,0.2,11046.45,7612.98,3433.47,Completed,45,2025-12-28 21:00:00,Dec,12,Q4
ORD01206,2025-06-26,CUST0144,EMP007,Mumbai,Fashion,Backpack,2,2478.54,0.15,2106.76,1260.78,845.98,Completed,4,2025-06-26 04:00:00,Jun,6,Q2
ORD01207,2025-05-28,CUST0020,EMP006,Chennai,Office Supplies,Notebook,2,510.04,0.05,484.54,343.09,141.45,Completed,9,2025-05-28 09:00:00,May,5,Q2
ORD01208,2025-04-28,CUST0064,EMP002,Ahmedabad,Beauty,Perfume,3,4306.77,0.0,4306.77,2393.5,1913.27,Completed,14,2025-04-28 14:00:00,Apr,4,Q2
ORD01209,2025-12-08,CUST0289,EMP008,Chennai,Fashion,Sneakers,4,24158.92,0.1,21743.03,17224.51,4518.52,Completed,37,2025-12-09 13:00:00,Dec,12,Q4
ORD01210,2025-03-04,CUST0081,EMP004,Hyderabad,Fashion,T-Shirt,1,2184.38,0.25,1638.28,940.83,697.45,Delayed,52,2025-03-06 04:00:00,Mar,3,Q1
ORD01211,2025-07-08,CUST0197,EMP008,Kolkata,Beauty,Perfume,1,4062.83,0.15,3453.41,2616.33,837.08,Cancelled,20,2025-07-08 20:00:00,Jul,7,Q3
ORD01212,2025-12-26,CUST0069,EMP007,Delhi,Office Supplies,Notebook,3,15262.08,0.2,12209.66,9910.5,2299.16,Cancelled,13,2025-12-26 13:00:00,Dec,12,Q4
ORD01213,2025-02-18,CUST0186,EMP005,Chennai,Electronics,Keyboard,7,52885.84,0.15,44952.96,26691.83,18261.13,Pending,4,2025-02-18 04:00:00,Feb,2,Q1
ORD01214,2025-11-23,CUST0167,EMP010,Bengaluru,Beauty,Moisturizer,2,15143.88,0.0,15143.88,10921.02,4222.86,Completed,21,2025-11-23 21:00:00,Nov,11,Q4
ORD01215,2025-09-14,CUST0205,EMP010,Mumbai,Beauty,Shampoo,7,44638.16,0.05,42406.25,34225.76,8180.49,Delayed,95,2025-09-17 23:00:00,Sep,9,Q3
ORD01216,2025-08-12,CUST0164,EMP008,Pune,Beauty,Hair Dryer,6,2661.36,0.05,2528.29,1608.02,920.27,Cancelled,13,2025-08-12 13:00:00,Aug,8,Q3
ORD01217,2025-05-21,CUST0094,EMP009,Mumbai,Fashion,Jacket,4,19807.36,0.0,19807.36,11958.94,7848.42,Completed,7,2025-05-21 07:00:00,May,5,Q2
ORD01218,2025-08-03,CUST0249,EMP005,Bengaluru,Home & Kitchen,Table Lamp,3,20153.91,0.1,18138.52,11992.29,6146.23,Completed,16,2025-08-03 16:00:00,Aug,8,Q3
ORD01219,2025-07-30,CUST0068,EMP010,Hyderabad,Electronics,Wireless Mouse,1,294.36,0.25,220.77,161.84,58.93,Completed,21,2025-07-30 21:00:00,Jul,7,Q3
ORD01220,2025-11-14,CUST0021,EMP005,Bengaluru,Office Supplies,Desk Organizer,5,23699.35,0.15,20144.45,14903.72,5240.73,Completed,32,2025-11-15 08:00:00,Nov,11,Q4
ORD01221,2025-02-01,CUST0085,EMP002,Delhi,Office Supplies,Pen Set,7,51186.31,0.05,48626.99,28845.0,19781.99,Delayed,65,2025-02-03 17:00:00,Feb,2,Q1
ORD01222,2025-06-07,CUST0024,EMP005,Delhi,Home & Kitchen,Water Bottle,2,8217.5,0.0,8217.5,5760.45,2457.05,Delayed,62,2025-06-09 14:00:00,Jun,6,Q2
ORD01223,2025-10-12,CUST0111,EMP003,Delhi,Beauty,Shampoo,5,921.45,0.05,875.38,558.96,316.42,Completed,30,2025-10-13 06:00:00,Oct,10,Q4
ORD01224,2025-11-01,CUST0083,EMP007,Chennai,Electronics,Keyboard,6,1451.76,0.1,1306.58,1081.68,224.9,Completed,22,2025-11-01 22:00:00,Nov,11,Q4
ORD01225,2025-10-13,CUST0078,EMP010,Hyderabad,Office Supplies,Calculator,3,10886.73,0.05,10342.39,6758.54,3583.85,Cancelled,13,2025-10-13 13:00:00,Oct,10,Q4
ORD01226,2025-05-24,CUST0140,EMP005,Kolkata,Office Supplies,Pen Set,7,10110.24,0.0,10110.24,8358.87,1751.37,Completed,41,2025-05-25 17:00:00,May,5,Q2
ORD01227,2025-01-19,CUST0271,EMP008,Delhi,Beauty,Perfume,1,5698.16,0.05,5413.25,3742.86,1670.39,Completed,22,2025-01-19 22:00:00,Jan,1,Q1
ORD01228,2025-01-18,CUST0169,EMP001,Kolkata,Home & Kitchen,Table Lamp,7,42479.29,0.05,40355.33,31871.56,8483.77,Completed,4,2025-01-18 04:00:00,Jan,1,Q1
ORD01229,2025-09-14,CUST0197,EMP003,Pune,Electronics,Keyboard,4,6541.2,0.2,5232.96,3758.94,1474.02,Completed,43,2025-09-15 19:00:00,Sep,9,Q3
ORD01230,2025-03-19,CUST0262,EMP003,Pune,Home & Kitchen,Mixer Grinder,5,37846.25,0.0,37846.25,28583.29,9262.96,Cancelled,10,2025-03-19 10:00:00,Mar,3,Q1
ORD01231,2025-06-24,CUST0215,EMP009,Kolkata,Home & Kitchen,Storage Box,4,15359.72,0.0,15359.72,10451.79,4907.93,Cancelled,14,2025-06-24 14:00:00,Jun,6,Q2
ORD01232,2025-07-13,CUST0067,EMP005,Ahmedabad,Electronics,Headphones,6,8056.56,0.0,8056.56,6473.51,1583.05,Cancelled,14,2025-07-13 14:00:00,Jul,7,Q3
ORD01233,2025-04-23,CUST0229,EMP009,Bengaluru,Electronics,Headphones,1,6531.5,0.05,6204.92,4283.33,1921.59,Completed,18,2025-04-23 18:00:00,Apr,4,Q2
ORD01234,2025-04-24,CUST0161,EMP009,Delhi,Office Supplies,Calculator,5,33731.45,0.1,30358.3,21280.03,9078.27,Completed,42,2025-04-25 18:00:00,Apr,4,Q2
ORD01235,2025-08-10,CUST0122,EMP001,Chennai,Office Supplies,Pen Set,6,32928.72,0.15,27989.41,20175.72,7813.69,Completed,42,2025-08-11 18:00:00,Aug,8,Q3
ORD01236,2025-06-15,CUST0149,EMP002,Ahmedabad,Electronics,USB Hub,4,29105.76,0.1,26195.18,21597.98,4597.2,Delayed,60,2025-06-17 12:00:00,Jun,6,Q2
ORD01237,2025-11-15,CUST0193,EMP005,Pune,Fashion,Sneakers,4,25228.24,0.1,22705.42,17428.57,5276.85,Delayed,49,2025-11-17 01:00:00,Nov,11,Q4
ORD01238,2025-05-12,CUST0231,EMP004,Mumbai,Office Supplies,Notebook,5,37582.1,0.05,35702.99,23750.45,11952.54,Completed,47,2025-05-13 23:00:00,May,5,Q2
ORD01239,2025-09-21,CUST0111,EMP010,Hyderabad,Fashion,T-Shirt,1,3772.97,0.1,3395.67,2618.76,776.91,Cancelled,12,2025-09-21 12:00:00,Sep,9,Q3
ORD01240,2025-02-24,CUST0145,EMP009,Mumbai,Electronics,Headphones,4,25569.76,0.0,25569.76,19484.18,6085.58,Completed,35,2025-02-25 11:00:00,Feb,2,Q1
ORD01241,2025-12-25,CUST0221,EMP007,Kolkata,Office Supplies,File Folder,3,25493.79,0.05,24219.1,20761.49,3457.61,Completed,7,2025-12-25 07:00:00,Dec,12,Q4
ORD01242,2025-05-11,CUST0064,EMP006,Ahmedabad,Home & Kitchen,Storage Box,6,37219.08,0.15,31636.22,26184.27,5451.95,Completed,4,2025-05-11 04:00:00,May,5,Q2
ORD01243,2025-10-15,CUST0126,EMP007,Pune,Electronics,Keyboard,5,5517.15,0.15,4689.58,3581.23,1108.35,Pending,9,2025-10-15 09:00:00,Oct,10,Q4
ORD01244,2025-09-23,CUST0218,EMP001,Pune,Beauty,Perfume,2,8955.92,0.15,7612.53,5044.8,2567.73,Completed,10,2025-09-23 10:00:00,Sep,9,Q3
ORD01245,2025-06-11,CUST0284,EMP001,Bengaluru,Fashion,Sneakers,2,10108.7,0.05,9603.26,7752.33,1850.93,Completed,12,2025-06-11 12:00:00,Jun,6,Q2
ORD01246,2025-03-28,CUST0236,EMP008,Bengaluru,Electronics,Power Bank,1,1604.66,0.05,1524.43,1127.8,396.63,Completed,4,2025-03-28 04:00:00,Mar,3,Q1
ORD01247,2025-02-24,CUST0013,EMP002,Delhi,Electronics,Power Bank,3,24570.45,0.25,18427.84,16126.92,2300.92,Completed,19,2025-02-24 19:00:00,Feb,2,Q1
ORD01248,2025-10-15,CUST0153,EMP010,Kolkata,Office Supplies,File Folder,4,6464.36,0.0,6464.36,4083.39,2380.97,Completed,21,2025-10-15 21:00:00,Oct,10,Q4
ORD01249,2025-06-27,CUST0239,EMP009,Hyderabad,Office Supplies,Notebook,2,3265.22,0.0,3265.22,1881.7,1383.52,Pending,10,2025-06-27 10:00:00,Jun,6,Q2
ORD01250,2025-12-15,CUST0190,EMP007,Delhi,Office Supplies,File Folder,1,7791.65,0.0,7791.65,4465.12,3326.53,Completed,5,2025-12-15 05:00:00,Dec,12,Q4
ORD01251,2025-01-08,CUST0151,EMP006,Ahmedabad,Beauty,Perfume,6,24206.82,0.05,22996.48,17505.15,5491.33,Completed,12,2025-01-08 12:00:00,Jan,1,Q1
ORD01252,2025-11-17,CUST0086,EMP001,Bengaluru,Office Supplies,File Folder,3,2032.86,0.05,1931.22,1660.76,270.46,Completed,7,2025-11-17 07:00:00,Nov,11,Q4
ORD01253,2025-11-09,CUST0021,EMP001,Chennai,Electronics,Power Bank,3,15434.61,0.1,13891.15,7648.99,6242.16,Delayed,71,2025-11-11 23:00:00,Nov,11,Q4
ORD01254,2025-09-04,CUST0182,EMP002,Hyderabad,Office Supplies,Calculator,7,36226.75,0.1,32604.08,25741.07,6863.01,Completed,26,2025-09-05 02:00:00,Sep,9,Q3
ORD01255,2025-11-19,CUST0158,EMP006,Chennai,Home & Kitchen,Mixer Grinder,1,688.58,0.2,550.86,422.42,128.44,Completed,46,2025-11-20 22:00:00,Nov,11,Q4
ORD01256,2025-09-12,CUST0076,EMP006,Ahmedabad,Office Supplies,Calculator,1,8270.56,0.0,8270.56,6547.47,1723.09,Delayed,95,2025-09-15 23:00:00,Sep,9,Q3
ORD01257,2025-11-24,CUST0203,EMP002,Delhi,Beauty,Shampoo,7,32848.55,0.05,31206.12,20823.34,10382.78,Completed,46,2025-11-25 22:00:00,Nov,11,Q4
ORD01258,2025-02-23,CUST0229,EMP001,Bengaluru,Home & Kitchen,Storage Box,4,19297.16,0.1,17367.44,14254.57,3112.87,Pending,17,2025-02-23 17:00:00,Feb,2,Q1
ORD01259,2025-09-06,CUST0152,EMP010,Hyderabad,Electronics,Keyboard,1,4492.96,0.1,4043.66,2283.67,1759.99,Completed,42,2025-09-07 18:00:00,Sep,9,Q3
ORD01260,2025-08-27,CUST0263,EMP005,Ahmedabad,Electronics,Headphones,7,36747.27,0.1,33072.54,26434.63,6637.91,Completed,28,2025-08-28 04:00:00,Aug,8,Q3
ORD01261,2025-08-17,CUST0072,EMP005,Delhi,Fashion,Jacket,4,9427.6,0.15,8013.46,5113.66,2899.8,Delayed,69,2025-08-19 21:00:00,Aug,8,Q3
ORD01262,2025-03-08,CUST0225,EMP002,Pune,Home & Kitchen,Cookware Set,4,10193.88,0.0,10193.88,7210.71,2983.17,Completed,38,2025-03-09 14:00:00,Mar,3,Q1
ORD01263,2025-02-20,CUST0131,EMP006,Delhi,Fashion,Sneakers,5,22098.4,0.15,18783.64,15430.2,3353.44,Completed,20,2025-02-20 20:00:00,Feb,2,Q1
ORD01264,2025-04-07,CUST0028,EMP009,Kolkata,Home & Kitchen,Storage Box,3,20657.49,0.1,18591.74,11890.32,6701.42,Completed,21,2025-04-07 21:00:00,Apr,4,Q2
ORD01265,2025-04-02,CUST0299,EMP002,Mumbai,Home & Kitchen,Cookware Set,6,3398.22,0.0,3398.22,2076.72,1321.5,Completed,30,2025-04-03 06:00:00,Apr,4,Q2
ORD01266,2025-09-21,CUST0097,EMP010,Pune,Beauty,Hair Dryer,3,15565.29,0.2,12452.23,9648.4,2803.83,Completed,18,2025-09-21 18:00:00,Sep,9,Q3
ORD01267,2025-10-18,CUST0046,EMP002,Chennai,Fashion,Sneakers,3,20659.8,0.1,18593.82,13499.49,5094.33,Pending,22,2025-10-18 22:00:00,Oct,10,Q4
ORD01268,2025-04-06,CUST0001,EMP003,Pune,Beauty,Hair Dryer,5,7301.3,0.0,7301.3,5255.13,2046.17,Completed,46,2025-04-07 22:00:00,Apr,4,Q2
ORD01269,2025-03-29,CUST0166,EMP007,Delhi,Home & Kitchen,Water Bottle,4,1101.76,0.0,1101.76,699.32,402.44,Completed,8,2025-03-29 08:00:00,Mar,3,Q1
ORD01270,2025-03-19,CUST0245,EMP006,Ahmedabad,Electronics,USB Hub,4,11044.64,0.0,11044.64,6201.68,4842.96,Completed,19,2025-03-19 19:00:00,Mar,3,Q1
ORD01271,2025-10-15,CUST0219,EMP008,Pune,Home & Kitchen,Mixer Grinder,1,5061.0,0.1,4554.9,3121.88,1433.02,Completed,18,2025-10-15 18:00:00,Oct,10,Q4
ORD01272,2025-04-30,CUST0102,EMP008,Mumbai,Beauty,Face Wash,5,6523.3,0.0,6523.3,3817.2,2706.1,Pending,24,2025-05-01 00:00:00,Apr,4,Q2
ORD01273,2025-10-29,CUST0291,EMP006,Kolkata,Fashion,T-Shirt,1,3708.12,0.05,3522.71,2990.7,532.01,Pending,23,2025-10-29 23:00:00,Oct,10,Q4
ORD01274,2025-06-14,CUST0204,EMP010,Delhi,Fashion,Backpack,5,23809.4,0.0,23809.4,13419.28,10390.12,Cancelled,9,2025-06-14 09:00:00,Jun,6,Q2
ORD01275,2025-07-01,CUST0202,EMP003,Mumbai,Beauty,Moisturizer,1,5150.67,0.15,4378.07,3031.57,1346.5,Completed,11,2025-07-01 11:00:00,Jul,7,Q3
ORD01276,2025-08-11,CUST0054,EMP003,Pune,Fashion,Backpack,2,4882.68,0.15,4150.28,2354.21,1796.07,Completed,13,2025-08-11 13:00:00,Aug,8,Q3
ORD01277,2025-11-07,CUST0280,EMP001,Mumbai,Office Supplies,Calculator,7,24431.75,0.15,20766.99,12076.62,8690.37,Completed,8,2025-11-07 08:00:00,Nov,11,Q4
ORD01278,2025-01-07,CUST0278,EMP007,Pune,Electronics,Headphones,3,19947.39,0.0,19947.39,15308.15,4639.24,Completed,29,2025-01-08 05:00:00,Jan,1,Q1
ORD01279,2025-11-26,CUST0016,EMP005,Hyderabad,Electronics,Keyboard,3,24027.42,0.2,19221.94,14676.85,4545.09,Pending,4,2025-11-26 04:00:00,Nov,11,Q4
ORD01280,2025-09-20,CUST0013,EMP004,Pune,Electronics,Wireless Mouse,6,44080.2,0.1,39672.18,22252.41,17419.77,Completed,47,2025-09-21 23:00:00,Sep,9,Q3
ORD01281,2025-06-10,CUST0087,EMP010,Bengaluru,Fashion,Jacket,7,34032.39,0.2,27225.91,14984.42,12241.49,Cancelled,6,2025-06-10 06:00:00,Jun,6,Q2
ORD01282,2025-05-31,CUST0078,EMP004,Mumbai,Fashion,T-Shirt,4,14303.76,0.05,13588.57,7827.15,5761.42,Completed,16,2025-05-31 16:00:00,May,5,Q2
ORD01283,2025-03-26,CUST0067,EMP004,Ahmedabad,Home & Kitchen,Storage Box,6,17581.14,0.05,16702.08,13391.55,3310.53,Completed,12,2025-03-26 12:00:00,Mar,3,Q1
ORD01284,2025-05-27,CUST0211,EMP006,Kolkata,Home & Kitchen,Table Lamp,2,2386.78,0.15,2028.76,1507.19,521.57,Delayed,88,2025-05-30 16:00:00,May,5,Q2
ORD01285,2025-04-22,CUST0214,EMP008,Mumbai,Electronics,Power Bank,6,6238.2,0.0,6238.2,3509.48,2728.72,Completed,31,2025-04-23 07:00:00,Apr,4,Q2
ORD01286,2025-02-05,CUST0185,EMP008,Chennai,Office Supplies,Pen Set,3,17693.37,0.1,15924.03,11323.13,4600.9,Pending,17,2025-02-05 17:00:00,Feb,2,Q1
ORD01287,2025-10-12,CUST0033,EMP005,Kolkata,Home & Kitchen,Storage Box,4,9277.12,0.15,7885.55,6189.92,1695.63,Completed,40,2025-10-13 16:00:00,Oct,10,Q4
ORD01288,2025-07-07,CUST0115,EMP006,Kolkata,Home & Kitchen,Storage Box,2,4552.86,0.15,3869.93,3238.18,631.75,Cancelled,2,2025-07-07 02:00:00,Jul,7,Q3
ORD01289,2025-03-23,CUST0275,EMP004,Chennai,Fashion,Jeans,3,25454.79,0.25,19091.09,16384.59,2706.5,Completed,47,2025-03-24 23:00:00,Mar,3,Q1
ORD01290,2025-01-02,CUST0198,EMP009,Bengaluru,Office Supplies,Pen Set,7,12034.26,0.1,10830.83,7127.29,3703.54,Completed,36,2025-01-03 12:00:00,Jan,1,Q1
ORD01291,2025-10-30,CUST0143,EMP008,Mumbai,Electronics,Power Bank,1,1386.3,0.05,1316.98,783.37,533.61,Completed,23,2025-10-30 23:00:00,Oct,10,Q4
ORD01292,2025-07-16,CUST0228,EMP010,Kolkata,Home & Kitchen,Storage Box,5,4870.1,0.0,4870.1,3059.33,1810.77,Completed,33,2025-07-17 09:00:00,Jul,7,Q3
ORD01293,2025-01-11,CUST0120,EMP010,Mumbai,Office Supplies,File Folder,2,9982.74,0.1,8984.47,7242.71,1741.76,Pending,12,2025-01-11 12:00:00,Jan,1,Q1
ORD01294,2025-08-22,CUST0024,EMP001,Kolkata,Office Supplies,Notebook,4,21570.64,0.1,19413.58,16901.26,2512.32,Completed,12,2025-08-22 12:00:00,Aug,8,Q3
ORD01295,2025-07-14,CUST0027,EMP002,Chennai,Electronics,USB Hub,6,19197.9,0.05,18238.0,12837.91,5400.09,Completed,48,2025-07-16 00:00:00,Jul,7,Q3
ORD01296,2025-04-29,CUST0075,EMP009,Chennai,Office Supplies,Calculator,7,32344.9,0.0,32344.9,21048.98,11295.92,Cancelled,19,2025-04-29 19:00:00,Apr,4,Q2
ORD01297,2025-01-20,CUST0241,EMP008,Pune,Office Supplies,Notebook,6,40398.84,0.1,36358.96,25147.05,11211.91,Completed,39,2025-01-21 15:00:00,Jan,1,Q1
ORD01298,2025-09-18,CUST0023,EMP003,Delhi,Office Supplies,Calculator,2,13962.34,0.15,11867.99,7721.18,4146.81,Pending,16,2025-09-18 16:00:00,Sep,9,Q3
ORD01299,2025-10-20,CUST0161,EMP008,Mumbai,Home & Kitchen,Water Bottle,7,57039.99,0.25,42779.99,27149.93,15630.06,Pending,1,2025-10-20 01:00:00,Oct,10,Q4
ORD01300,2025-09-13,CUST0041,EMP001,Mumbai,Electronics,USB Hub,4,28130.56,0.15,23910.98,17836.1,6074.88,Cancelled,2,2025-09-13 02:00:00,Sep,9,Q3
ORD01301,2025-08-10,CUST0238,EMP010,Kolkata,Office Supplies,Calculator,2,9732.86,0.15,8272.93,4593.07,3679.86,Completed,6,2025-08-10 06:00:00,Aug,8,Q3
ORD01302,2025-08-14,CUST0239,EMP004,Pune,Office Supplies,Notebook,4,6600.56,0.1,5940.5,3776.09,2164.41,Pending,5,2025-08-14 05:00:00,Aug,8,Q3
ORD01303,2025-02-22,CUST0056,EMP003,Ahmedabad,Home & Kitchen,Cookware Set,6,5898.18,0.25,4423.64,3398.49,1025.15,Pending,9,2025-02-22 09:00:00,Feb,2,Q1
ORD01304,2025-12-21,CUST0098,EMP006,Mumbai,Electronics,USB Hub,3,1815.51,0.1,1633.96,915.97,717.99,Completed,35,2025-12-22 11:00:00,Dec,12,Q4
ORD01305,2025-12-08,CUST0146,EMP007,Kolkata,Fashion,Jacket,7,40008.43,0.2,32006.74,18482.5,13524.24,Cancelled,21,2025-12-08 21:00:00,Dec,12,Q4
ORD01306,2025-12-30,CUST0262,EMP004,Bengaluru,Home & Kitchen,Cookware Set,1,6892.93,0.2,5514.34,3566.79,1947.55,Pending,17,2025-12-30 17:00:00,Dec,12,Q4
ORD01307,2025-10-07,CUST0040,EMP007,Chennai,Electronics,Wireless Mouse,3,13192.53,0.2,10554.02,8861.95,1692.07,Pending,17,2025-10-07 17:00:00,Oct,10,Q4
ORD01308,2025-03-22,CUST0193,EMP009,Chennai,Office Supplies,Desk Organizer,1,606.86,0.05,576.52,462.61,113.91,Completed,29,2025-03-23 05:00:00,Mar,3,Q1
ORD01309,2025-07-21,CUST0239,EMP002,Delhi,Electronics,Wireless Mouse,6,27727.08,0.0,27727.08,15452.63,12274.45,Pending,15,2025-07-21 15:00:00,Jul,7,Q3
ORD01310,2025-06-07,CUST0042,EMP003,Chennai,Electronics,Keyboard,7,55744.57,0.0,55744.57,39888.88,15855.69,Completed,20,2025-06-07 20:00:00,Jun,6,Q2
ORD01311,2025-04-30,CUST0222,EMP005,Hyderabad,Electronics,Wireless Mouse,3,15420.21,0.0,15420.21,9878.91,5541.3,Completed,20,2025-04-30 20:00:00,Apr,4,Q2
ORD01312,2025-02-28,CUST0196,EMP003,Bengaluru,Fashion,Jeans,3,20726.16,0.0,20726.16,15835.89,4890.27,Completed,31,2025-03-01 07:00:00,Feb,2,Q1
ORD01313,2025-08-03,CUST0288,EMP008,Bengaluru,Electronics,Keyboard,2,13662.54,0.0,13662.54,10767.62,2894.92,Delayed,94,2025-08-06 22:00:00,Aug,8,Q3
ORD01314,2025-05-08,CUST0010,EMP010,Pune,Fashion,T-Shirt,5,39666.4,0.05,37683.08,31455.75,6227.33,Completed,43,2025-05-09 19:00:00,May,5,Q2
ORD01315,2025-08-12,CUST0235,EMP008,Hyderabad,Office Supplies,File Folder,6,39488.46,0.1,35539.61,25122.5,10417.11,Completed,26,2025-08-13 02:00:00,Aug,8,Q3
ORD01316,2025-07-28,CUST0265,EMP008,Mumbai,Fashion,T-Shirt,4,25573.2,0.15,21737.22,19088.94,2648.28,Pending,0,2025-07-28 00:00:00,Jul,7,Q3
